timestamp,frame_id,cctv_name,vehicle_id,speed,lane,raw_lane,dwell_time,bbox
2026-04-22 11:17:06,420,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),27,0.78,2,2,32.0,"[479, 144, 553, 217]"
2026-04-22 11:17:06,420,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),33,4.29,0,0,29.22,"[433, 112, 497, 164]"
2026-04-22 11:17:06,420,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),66,1.99,0,0,16.84,"[298, 143, 427, 211]"
2026-04-22 11:17:06,420,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),80,0.0,1,1,11.86,"[199, 198, 448, 401]"
2026-04-22 11:17:06,420,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),99,4.43,0,0,3.75,"[38, 192, 240, 337]"
2026-04-22 11:17:06,420,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),106,3.32,2,2,2.16,"[625, 50, 657, 100]"
2026-04-22 11:17:06,420,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),119,0.0,2,2,0.41,"[579, 69, 630, 127]"
2026-04-22 11:17:09,454,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),3,0.95,2,2,39.06,"[539, 121, 590, 171]"
2026-04-22 11:17:09,454,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),27,2.45,2,2,35.07,"[448, 136, 547, 226]"
2026-04-22 11:17:09,454,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),33,1.56,0,0,32.29,"[458, 99, 519, 148]"
2026-04-22 11:17:09,454,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),80,6.44,1,1,14.92,"[259, 146, 481, 341]"
2026-04-22 11:17:09,454,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),127,0.0,1,1,1.58,"[0, 167, 322, 479]"
2026-04-22 11:17:09,454,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),118,1.4,2,2,0.53,"[567, 100, 608, 145]"
2026-04-22 11:17:09,454,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),139,0.0,0,0,0.28,"[513, 90, 556, 127]"
2026-04-22 11:17:09,454,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),141,0.0,2,2,0.28,"[595, 69, 636, 116]"
2026-04-22 11:17:09,454,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),2,2.11,0,0,0.36,"[557, 80, 590, 109]"
2026-04-22 11:17:09,454,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),137,4.58,0,0,0.36,"[102, 203, 238, 316]"
2026-04-22 11:17:09,454,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),66,2.91,0,0,0.28,"[320, 142, 440, 212]"
2026-04-22 11:17:12,491,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),3,0.02,2,2,42.28,"[541, 119, 591, 169]"
2026-04-22 11:17:12,491,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),27,0.42,2,2,38.29,"[456, 137, 559, 214]"
2026-04-22 11:17:12,491,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),33,0.6,0,0,35.51,"[484, 89, 540, 140]"
2026-04-22 11:17:12,491,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),80,4.81,1,1,18.14,"[337, 171, 490, 296]"
2026-04-22 11:17:12,491,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),127,0.0,1,1,4.8,"[8, 109, 297, 473]"
2026-04-22 11:17:12,491,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),118,0.0,2,2,3.75,"[570, 104, 611, 144]"
2026-04-22 11:17:12,491,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),137,4.01,0,0,3.58,"[235, 161, 360, 255]"
2026-04-22 11:17:12,491,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),66,4.91,0,0,0.44,"[402, 123, 483, 186]"
2026-04-22 11:17:15,526,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),3,0.93,2,2,45.34,"[546, 111, 593, 165]"
2026-04-22 11:17:15,526,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),27,0.83,2,2,41.35,"[468, 136, 563, 207]"
2026-04-22 11:17:15,526,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),33,0.16,0,0,38.57,"[508, 86, 555, 128]"
2026-04-22 11:17:15,526,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),80,2.98,2,2,21.2,"[371, 169, 512, 274]"
2026-04-22 11:17:15,526,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),127,0.0,1,1,7.86,"[10, 99, 362, 431]"
2026-04-22 11:17:15,526,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),118,1.09,2,2,6.81,"[573, 100, 614, 141]"
2026-04-22 11:17:15,526,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),141,0.77,2,2,1.98,"[598, 71, 639, 119]"
2026-04-22 11:17:15,526,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),137,7.03,0,0,0.08,"[324, 135, 428, 209]"
2026-04-22 11:17:18,564,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),27,2.14,2,2,44.65,"[514, 113, 586, 177]"
2026-04-22 11:17:18,564,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),80,1.02,2,2,24.5,"[437, 142, 540, 239]"
2026-04-22 11:17:18,564,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),127,0.0,1,1,11.16,"[74, 3, 465, 430]"
2026-04-22 11:17:18,564,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),118,0.65,2,2,10.11,"[571, 101, 609, 142]"
2026-04-22 11:17:18,564,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),66,3.89,0,0,2.02,"[505, 86, 556, 132]"
2026-04-22 11:17:22,605,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),27,0.41,2,2,48.13,"[526, 108, 589, 170]"
2026-04-22 11:17:22,605,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),80,1.01,2,2,27.98,"[453, 134, 552, 219]"
2026-04-22 11:17:22,605,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),118,0.15,2,2,13.59,"[580, 97, 614, 136]"
2026-04-22 11:17:22,605,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),137,2.33,0,0,3.19,"[453, 75, 519, 152]"
2026-04-22 11:17:22,605,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),162,4.5,2,2,0.47,"[590, 87, 632, 125]"
2026-04-22 11:17:22,605,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),164,0.0,1,1,0.39,"[9, 1, 447, 431]"
2026-04-22 11:17:22,605,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),167,0.0,2,2,0.0,"[596, 84, 635, 121]"
2026-04-22 11:17:22,605,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),66,0.99,0,0,0.08,"[532, 82, 574, 118]"
2026-04-22 11:17:25,644,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),27,0.18,2,2,51.47,"[512, 111, 577, 176]"
2026-04-22 11:17:25,644,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),137,2.2,0,0,6.54,"[493, 92, 539, 134]"
2026-04-22 11:17:25,644,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),164,0.0,1,1,3.73,"[16, 26, 479, 434]"
2026-04-22 11:17:25,644,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),162,0.36,2,2,1.16,"[566, 96, 611, 146]"
2026-04-22 11:17:25,644,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),177,0.44,2,2,0.54,"[611, 61, 651, 111]"
2026-04-22 11:17:25,644,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),168,0.48,0,0,0.54,"[535, 64, 575, 115]"
2026-04-22 11:17:25,644,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),169,3.47,0,0,0.16,"[457, 109, 511, 184]"
2026-04-22 11:17:29,682,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),27,1.19,2,2,54.7,"[522, 113, 584, 168]"
2026-04-22 11:17:29,682,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),164,0.0,2,2,6.96,"[87, 32, 535, 428]"
2026-04-22 11:17:29,682,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),162,0.06,2,2,4.38,"[575, 95, 615, 138]"
2026-04-22 11:17:29,682,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),168,0.5,0,0,2.47,"[549, 57, 591, 111]"
2026-04-22 11:17:29,682,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),137,2.15,0,0,1.68,"[519, 77, 562, 120]"
2026-04-22 11:17:29,682,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),169,0.91,2,2,0.55,"[479, 101, 532, 173]"
2026-04-22 11:17:29,682,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),183,0.0,2,2,0.07,"[466, 94, 531, 176]"
2026-04-22 11:17:29,682,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),184,0.0,0,0,0.0,"[24, 203, 222, 328]"
2026-04-22 11:17:32,710,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),27,0.92,2,2,57.07,"[529, 107, 590, 162]"
2026-04-22 11:17:32,710,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),164,0.0,2,2,9.33,"[210, 31, 538, 395]"
2026-04-22 11:17:32,710,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),162,0.21,2,2,6.76,"[577, 93, 619, 136]"
2026-04-22 11:17:32,710,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),137,2.16,0,0,4.06,"[534, 80, 579, 119]"
2026-04-22 11:17:35,748,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),201,0.0,2,2,2.25,"[161, 229, 458, 425]"
2026-04-22 11:17:35,748,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),183,0.6,2,2,2.32,"[516, 44, 609, 185]"
2026-04-22 11:17:35,748,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),204,1.81,2,2,0.49,"[412, 114, 532, 258]"
2026-04-22 11:17:38,785,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),201,3.86,1,1,5.32,"[311, 190, 491, 330]"
2026-04-22 11:17:38,785,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),183,0.76,2,2,5.39,"[542, 44, 614, 170]"
2026-04-22 11:17:38,785,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),164,2.06,2,2,0.63,"[456, 59, 554, 223]"
2026-04-22 11:17:38,785,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),204,1.58,2,2,0.38,"[457, 109, 551, 225]"
2026-04-22 11:17:41,827,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),183,1.6,2,2,8.87,"[578, 43, 630, 136]"
2026-04-22 11:17:41,827,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),211,0.0,1,1,1.29,"[15, 62, 425, 430]"
2026-04-22 11:17:41,827,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),212,2.07,2,2,1.29,"[536, 57, 593, 166]"
2026-04-22 11:17:41,827,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),204,1.48,2,2,1.37,"[482, 135, 567, 208]"
2026-04-22 11:17:41,827,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),214,0.0,2,2,0.08,"[479, 61, 589, 208]"
2026-04-22 11:17:41,827,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),213,6.11,2,2,0.08,"[529, 46, 620, 166]"
2026-04-22 11:17:45,869,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),183,0.45,2,2,12.32,"[585, 43, 634, 127]"
2026-04-22 11:17:45,869,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),211,0.0,1,1,4.74,"[4, 53, 507, 434]"
2026-04-22 11:17:45,869,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),212,0.76,2,2,4.74,"[552, 62, 604, 157]"
2026-04-22 11:17:45,869,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),204,0.61,2,2,4.82,"[508, 123, 590, 189]"
2026-04-22 11:17:45,869,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),214,1.47,2,2,0.16,"[508, 63, 601, 188]"
2026-04-22 11:17:45,869,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),213,3.96,0,0,0.16,"[536, 48, 584, 112]"
2026-04-22 11:17:48,905,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),183,2.23,2,2,15.36,"[599, 46, 635, 110]"
2026-04-22 11:17:48,905,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),232,2.74,1,1,0.31,"[315, 132, 489, 321]"
2026-04-22 11:17:48,905,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),233,1.84,0,0,0.31,"[485, 86, 530, 135]"
2026-04-22 11:17:48,905,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),234,0.0,2,2,0.31,"[595, 87, 625, 122]"
2026-04-22 11:17:48,905,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),218,2.19,2,2,0.39,"[607, 44, 648, 105]"
2026-04-22 11:17:48,905,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),215,2.79,2,2,0.39,"[511, 57, 600, 180]"
2026-04-22 11:17:51,943,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),232,3.4,2,2,3.4,"[408, 110, 528, 255]"
2026-04-22 11:17:51,943,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),218,0.01,2,2,3.48,"[606, 42, 653, 104]"
2026-04-22 11:17:51,943,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),215,2.65,2,2,3.48,"[538, 56, 606, 156]"
2026-04-22 11:17:51,943,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),246,6.65,0,0,1.89,"[168, 174, 343, 271]"
2026-04-22 11:17:51,943,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),253,0.0,1,1,0.63,"[156, 272, 350, 431]"
2026-04-22 11:17:51,943,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),233,3.81,0,0,0.09,"[507, 80, 552, 126]"
2026-04-22 11:17:51,943,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),255,0.0,0,0,0.0,"[440, 110, 521, 171]"
2026-04-22 11:17:54,980,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),232,2.34,2,2,6.39,"[468, 94, 559, 210]"
2026-04-22 11:17:54,980,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),215,4.89,2,2,6.47,"[557, 54, 615, 142]"
2026-04-22 11:17:54,980,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),246,3.33,0,0,4.89,"[357, 122, 467, 199]"
2026-04-22 11:17:54,980,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),242,0.0,1,1,2.38,"[43, 168, 444, 441]"
2026-04-22 11:17:57,1017,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),215,2.18,2,2,9.52,"[561, 81, 608, 149]"
2026-04-22 11:17:57,1017,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),246,1.45,0,0,7.93,"[446, 82, 517, 149]"
2026-04-22 11:17:57,1017,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),279,2.49,2,2,2.07,"[445, 139, 535, 232]"
2026-04-22 11:17:57,1017,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),280,0.0,2,2,2.07,"[104, 231, 475, 441]"
2026-04-22 11:17:57,1017,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),281,0.08,2,2,2.07,"[600, 82, 630, 115]"
2026-04-22 11:17:57,1017,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),282,0.0,0,0,2.07,"[527, 76, 572, 121]"
2026-04-22 11:17:57,1017,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),293,0.0,0,0,0.17,"[13, 150, 119, 375]"
2026-04-22 11:17:57,1017,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),284,4.04,2,2,0.0,"[604, 42, 650, 109]"
2026-04-22 11:18:00,1054,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),215,1.65,2,2,12.55,"[577, 77, 619, 137]"
2026-04-22 11:18:00,1054,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),246,0.81,0,0,10.97,"[485, 79, 540, 131]"
2026-04-22 11:18:00,1054,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),279,2.43,2,2,5.1,"[487, 122, 560, 199]"
2026-04-22 11:18:00,1054,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),280,5.59,2,2,5.1,"[316, 179, 511, 344]"
2026-04-22 11:18:00,1054,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),282,0.44,0,0,5.1,"[542, 75, 582, 116]"
2026-04-22 11:18:00,1054,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),293,8.44,0,0,3.2,"[209, 101, 375, 249]"
2026-04-22 11:18:00,1054,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),278,2.02,2,2,2.95,"[608, 42, 651, 96]"
2026-04-22 11:18:00,1054,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),281,0.52,2,2,0.22,"[608, 81, 632, 108]"
2026-04-22 11:18:03,1072,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),215,1.53,2,2,15.64,"[581, 74, 624, 131]"
2026-04-22 11:18:03,1072,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),246,2.45,0,0,14.05,"[495, 77, 550, 124]"
2026-04-22 11:18:03,1072,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),279,1.53,2,2,8.19,"[502, 120, 568, 189]"
2026-04-22 11:18:03,1072,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),280,3.49,2,2,8.19,"[374, 164, 533, 304]"
2026-04-22 11:18:03,1072,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),282,0.27,0,0,8.19,"[546, 73, 586, 113]"
2026-04-22 11:18:03,1072,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),293,4.84,0,0,6.29,"[300, 92, 431, 213]"
2026-04-22 11:18:03,1072,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),278,0.77,2,2,6.04,"[611, 43, 654, 93]"
2026-04-22 11:18:06,1118,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),279,2.1,2,2,11.19,"[529, 112, 598, 171]"
2026-04-22 11:18:06,1118,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),280,2.42,2,2,11.19,"[416, 95, 537, 252]"
2026-04-22 11:18:06,1118,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),295,0.0,1,1,2.94,"[236, 223, 438, 390]"
2026-04-22 11:18:06,1118,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),299,0.35,2,2,2.17,"[606, 44, 643, 110]"
2026-04-22 11:18:06,1118,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),282,2.33,2,2,0.31,"[610, 60, 647, 111]"
2026-04-22 11:18:09,1154,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),279,0.48,2,2,14.25,"[554, 104, 612, 158]"
2026-04-22 11:18:09,1154,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),280,2.65,2,2,14.25,"[469, 78, 562, 212]"
2026-04-22 11:18:09,1154,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),295,4.36,1,1,6.0,"[370, 179, 494, 292]"
2026-04-22 11:18:09,1154,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),299,1.36,2,2,5.23,"[608, 44, 642, 97]"
2026-04-22 11:18:09,1154,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),324,2.04,2,2,1.17,"[568, 80, 621, 128]"
2026-04-22 11:18:09,1154,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),330,0.0,1,1,0.93,"[22, 337, 249, 471]"
2026-04-22 11:18:12,18,[수원광명선] 수원 구봉산터널,1,2.45,,,1.06,"[377, 157, 434, 210]"
2026-04-22 11:18:12,18,[수원광명선] 수원 구봉산터널,2,0.49,,,1.06,"[507, 146, 537, 178]"
2026-04-22 11:18:15,57,[수원광명선] 수원 구봉산터널,1,0.74,,,4.08,"[433, 148, 474, 185]"
2026-04-22 11:18:15,57,[수원광명선] 수원 구봉산터널,2,1.01,,,4.08,"[521, 139, 545, 166]"
2026-04-22 11:18:15,57,[수원광명선] 수원 구봉산터널,9,12.62,,,2.03,"[303, 243, 436, 346]"
2026-04-22 11:18:15,57,[수원광명선] 수원 구봉산터널,10,11.03,,,1.6,"[153, 232, 269, 320]"
2026-04-22 11:18:18,92,[수원광명선] 수원 구봉산터널,9,4.78,,,5.06,"[432, 188, 493, 244]"
2026-04-22 11:18:18,92,[수원광명선] 수원 구봉산터널,10,3.99,,,4.64,"[331, 184, 399, 233]"
2026-04-22 11:18:21,123,[수원광명선] 수원 구봉산터널,9,2.47,1,1,8.1,"[476, 168, 518, 209]"
2026-04-22 11:18:21,123,[수원광명선] 수원 구봉산터널,10,2.53,0,0,7.67,"[397, 160, 447, 201]"
2026-04-22 11:18:21,123,[수원광명선] 수원 구봉산터널,20,0.0,1,1,0.55,"[0, 279, 306, 479]"
2026-04-22 11:18:25,163,[수원광명선] 수원 구봉산터널,9,1.32,1,1,11.39,"[503, 152, 535, 186]"
2026-04-22 11:18:25,163,[수원광명선] 수원 구봉산터널,10,1.71,0,0,10.96,"[445, 148, 481, 178]"
2026-04-22 11:18:25,163,[수원광명선] 수원 구봉산터널,20,6.45,1,1,3.84,"[374, 181, 464, 290]"
2026-04-22 11:18:25,163,[수원광명선] 수원 구봉산터널,22,7.0,0,0,2.79,"[210, 201, 318, 284]"
2026-04-22 11:18:28,199,[수원광명선] 수원 구봉산터널,20,3.2,1,1,6.92,"[455, 182, 499, 225]"
2026-04-22 11:18:28,199,[수원광명선] 수원 구봉산터널,22,2.91,0,0,5.88,"[346, 169, 409, 222]"
2026-04-22 11:18:28,199,[수원광명선] 수원 구봉산터널,25,0.0,0,0,0.82,"[48, 235, 138, 391]"
2026-04-22 11:18:28,199,[수원광명선] 수원 구봉산터널,10,4.1,0,0,0.0,"[470, 139, 504, 168]"
2026-04-22 11:18:31,225,[수원광명선] 수원 구봉산터널,20,2.34,1,1,9.85,"[477, 152, 522, 201]"
2026-04-22 11:18:31,225,[수원광명선] 수원 구봉산터널,22,2.3,0,0,8.81,"[398, 156, 445, 199]"
2026-04-22 11:18:31,225,[수원광명선] 수원 구봉산터널,25,6.84,0,0,3.75,"[222, 189, 330, 280]"
2026-04-22 11:18:34,252,[수원광명선] 수원 구봉산터널,20,2.34,1,1,13.36,"[497, 144, 530, 185]"
2026-04-22 11:18:34,252,[수원광명선] 수원 구봉산터널,22,0.79,0,0,12.32,"[428, 147, 468, 184]"
2026-04-22 11:18:34,252,[수원광명선] 수원 구봉산터널,25,3.56,0,0,7.26,"[333, 168, 403, 230]"
2026-04-22 11:18:34,252,[수원광명선] 수원 구봉산터널,32,0.0,1,1,2.57,"[234, 263, 415, 384]"
2026-04-22 11:18:37,283,[수원광명선] 수원 구봉산터널,22,1.14,0,0,15.6,"[455, 142, 489, 173]"
2026-04-22 11:18:37,283,[수원광명선] 수원 구봉산터널,25,1.13,0,0,10.54,"[398, 153, 449, 202]"
2026-04-22 11:18:37,283,[수원광명선] 수원 구봉산터널,32,5.34,1,1,5.85,"[390, 202, 465, 271]"
2026-04-22 11:18:41,320,[수원광명선] 수원 구봉산터널,32,2.72,1,1,9.15,"[452, 176, 498, 219]"
2026-04-22 11:18:41,320,[수원광명선] 수원 구봉산터널,22,0.86,0,0,2.44,"[473, 132, 506, 163]"
2026-04-22 11:18:44,359,[수원광명선] 수원 구봉산터널,32,1.79,1,1,12.48,"[482, 158, 519, 192]"
2026-04-22 11:18:44,359,[수원광명선] 수원 구봉산터널,35,7.77,0,0,2.09,"[149, 239, 277, 332]"
2026-04-22 11:18:44,359,[수원광명선] 수원 구봉산터널,36,0.0,1,1,0.25,"[3, 360, 273, 478]"
2026-04-22 11:18:47,397,[수원광명선] 수원 구봉산터널,36,7.73,1,1,3.52,"[313, 169, 446, 336]"
2026-04-22 11:18:47,397,[수원광명선] 수원 구봉산터널,38,2.79,1,1,3.09,"[456, 183, 503, 227]"
2026-04-22 11:18:47,397,[수원광명선] 수원 구봉산터널,39,3.49,0,0,3.09,"[446, 144, 477, 175]"
2026-04-22 11:18:47,397,[수원광명선] 수원 구봉산터널,46,0.0,0,0,0.99,"[45, 172, 170, 438]"
2026-04-22 11:18:47,397,[수원광명선] 수원 구봉산터널,32,0.95,1,1,0.16,"[502, 150, 534, 183]"
2026-04-22 11:18:50,437,[수원광명선] 수원 구봉산터널,36,3.97,1,1,6.88,"[432, 154, 489, 241]"
2026-04-22 11:18:50,437,[수원광명선] 수원 구봉산터널,38,1.83,1,1,6.45,"[485, 150, 530, 197]"
2026-04-22 11:18:50,437,[수원광명선] 수원 구봉산터널,46,4.16,0,0,4.35,"[284, 145, 388, 257]"
2026-04-22 11:18:54,476,[수원광명선] 수원 구봉산터널,36,2.11,1,1,10.15,"[462, 171, 505, 211]"
2026-04-22 11:18:54,476,[수원광명선] 수원 구봉산터널,46,1.55,0,0,7.62,"[412, 150, 459, 193]"
2026-04-22 11:18:54,476,[수원광명선] 수원 구봉산터널,48,4.59,0,0,2.03,"[290, 144, 380, 251]"
2026-04-22 11:18:54,476,[수원광명선] 수원 구봉산터널,49,4.21,1,1,0.08,"[516, 127, 541, 166]"
2026-04-22 11:18:57,516,[수원광명선] 수원 구봉산터널,36,1.44,1,1,13.48,"[491, 156, 523, 187]"
2026-04-22 11:18:57,516,[수원광명선] 수원 구봉산터널,46,0.56,0,0,10.95,"[450, 144, 486, 176]"
2026-04-22 11:18:57,516,[수원광명선] 수원 구봉산터널,60,8.8,0,0,1.88,"[142, 176, 265, 315]"
2026-04-22 11:18:57,516,[수원광명선] 수원 구봉산터널,48,2.63,0,0,1.04,"[398, 154, 442, 202]"
2026-04-22 11:18:57,516,[수원광명선] 수원 구봉산터널,63,20.0,1,1,0.17,"[328, 219, 440, 334]"
2026-04-22 11:19:00,552,[수원광명선] 수원 구봉산터널,72,6.42,1,1,0.88,"[369, 228, 453, 302]"
2026-04-22 11:19:00,552,[수원광명선] 수원 구봉산터널,73,2.12,0,0,0.88,"[390, 168, 437, 211]"
2026-04-22 11:19:00,552,[수원광명선] 수원 구봉산터널,74,1.98,1,1,0.88,"[480, 128, 522, 202]"
2026-04-22 11:19:00,552,[수원광명선] 수원 구봉산터널,76,0.0,0,0,0.4,"[28, 293, 94, 437]"
2026-04-22 11:19:00,552,[수원광명선] 수원 구봉산터널,75,2.75,0,0,0.16,"[424, 158, 461, 192]"
2026-04-22 11:19:03,589,[수원광명선] 수원 구봉산터널,72,3.96,1,1,3.92,"[445, 190, 500, 241]"
2026-04-22 11:19:03,589,[수원광명선] 수원 구봉산터널,73,1.2,0,0,3.92,"[436, 153, 474, 187]"
2026-04-22 11:19:03,589,[수원광명선] 수원 구봉산터널,74,2.82,1,1,3.92,"[499, 130, 534, 183]"
2026-04-22 11:19:03,589,[수원광명선] 수원 구봉산터널,76,6.34,0,0,3.44,"[240, 205, 334, 270]"
2026-04-22 11:19:03,589,[수원광명선] 수원 구봉산터널,77,0.0,1,1,1.62,"[157, 291, 432, 434]"
2026-04-22 11:19:07,621,[수원광명선] 수원 구봉산터널,72,2.2,1,1,6.95,"[478, 173, 519, 210]"
