timestamp,frame_id,cctv_name,event_message
2026-04-22 11:15:28,5201,[수원광명선] 광명 구봉산터널,[11:09:42] 상태 변경: NORMAL → CONGESTION
2026-04-22 11:15:28,5201,[수원광명선] 광명 구봉산터널,[11:10:43] 상태 변경: CONGESTION → JAM
2026-04-22 11:15:28,5201,[수원광명선] 광명 구봉산터널,[11:10:48] 상태 변경: JAM → CONGESTION
2026-04-22 11:15:31,5243,[수원광명선] 광명 구봉산터널,[11:09:35] 상태 변경: NORMAL → JAM
2026-04-22 11:15:31,5243,[수원광명선] 광명 구봉산터널,[11:09:35] ROI 자동설정 정상 복귀
2026-04-22 11:15:31,5243,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: JAM → CONGESTION
2026-04-22 11:15:31,5243,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: CONGESTION → NORMAL
2026-04-22 11:15:31,5243,[수원광명선] 광명 구봉산터널,[11:09:41] 차선 bootstrap 완료
2026-04-22 11:15:31,5243,[수원광명선] 광명 구봉산터널,[11:09:42] 상태 변경: NORMAL → CONGESTION
2026-04-22 11:15:31,5243,[수원광명선] 광명 구봉산터널,[11:10:43] 상태 변경: CONGESTION → JAM
2026-04-22 11:15:31,5243,[수원광명선] 광명 구봉산터널,[11:10:48] 상태 변경: JAM → CONGESTION
2026-04-22 11:15:35,5280,[수원광명선] 광명 구봉산터널,[11:09:35] 상태 변경: NORMAL → JAM
2026-04-22 11:15:35,5280,[수원광명선] 광명 구봉산터널,[11:09:35] ROI 자동설정 정상 복귀
2026-04-22 11:15:35,5280,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: JAM → CONGESTION
2026-04-22 11:15:35,5280,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: CONGESTION → NORMAL
2026-04-22 11:15:35,5280,[수원광명선] 광명 구봉산터널,[11:09:41] 차선 bootstrap 완료
2026-04-22 11:15:35,5280,[수원광명선] 광명 구봉산터널,[11:09:42] 상태 변경: NORMAL → CONGESTION
2026-04-22 11:15:35,5280,[수원광명선] 광명 구봉산터널,[11:10:43] 상태 변경: CONGESTION → JAM
2026-04-22 11:15:35,5280,[수원광명선] 광명 구봉산터널,[11:10:48] 상태 변경: JAM → CONGESTION
2026-04-22 11:15:38,5316,[수원광명선] 광명 구봉산터널,[11:09:35] 상태 변경: NORMAL → JAM
2026-04-22 11:15:38,5316,[수원광명선] 광명 구봉산터널,[11:09:35] ROI 자동설정 정상 복귀
2026-04-22 11:15:38,5316,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: JAM → CONGESTION
2026-04-22 11:15:38,5316,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: CONGESTION → NORMAL
2026-04-22 11:15:38,5316,[수원광명선] 광명 구봉산터널,[11:09:41] 차선 bootstrap 완료
2026-04-22 11:15:38,5316,[수원광명선] 광명 구봉산터널,[11:09:42] 상태 변경: NORMAL → CONGESTION
2026-04-22 11:15:38,5316,[수원광명선] 광명 구봉산터널,[11:10:43] 상태 변경: CONGESTION → JAM
2026-04-22 11:15:38,5316,[수원광명선] 광명 구봉산터널,[11:10:48] 상태 변경: JAM → CONGESTION
2026-04-22 11:15:41,5360,[수원광명선] 광명 구봉산터널,[11:09:35] 상태 변경: NORMAL → JAM
2026-04-22 11:15:41,5360,[수원광명선] 광명 구봉산터널,[11:09:35] ROI 자동설정 정상 복귀
2026-04-22 11:15:41,5360,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: JAM → CONGESTION
2026-04-22 11:15:41,5360,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: CONGESTION → NORMAL
2026-04-22 11:15:41,5360,[수원광명선] 광명 구봉산터널,[11:09:41] 차선 bootstrap 완료
2026-04-22 11:15:41,5360,[수원광명선] 광명 구봉산터널,[11:09:42] 상태 변경: NORMAL → CONGESTION
2026-04-22 11:15:41,5360,[수원광명선] 광명 구봉산터널,[11:10:43] 상태 변경: CONGESTION → JAM
2026-04-22 11:15:41,5360,[수원광명선] 광명 구봉산터널,[11:10:48] 상태 변경: JAM → CONGESTION
2026-04-22 11:15:44,5398,[수원광명선] 광명 구봉산터널,[11:09:35] 상태 변경: NORMAL → JAM
2026-04-22 11:15:44,5398,[수원광명선] 광명 구봉산터널,[11:09:35] ROI 자동설정 정상 복귀
2026-04-22 11:15:44,5398,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: JAM → CONGESTION
2026-04-22 11:15:44,5398,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: CONGESTION → NORMAL
2026-04-22 11:15:44,5398,[수원광명선] 광명 구봉산터널,[11:09:41] 차선 bootstrap 완료
2026-04-22 11:15:44,5398,[수원광명선] 광명 구봉산터널,[11:09:42] 상태 변경: NORMAL → CONGESTION
2026-04-22 11:15:44,5398,[수원광명선] 광명 구봉산터널,[11:10:43] 상태 변경: CONGESTION → JAM
2026-04-22 11:15:44,5398,[수원광명선] 광명 구봉산터널,[11:10:48] 상태 변경: JAM → CONGESTION
2026-04-22 11:15:47,5435,[수원광명선] 광명 구봉산터널,[11:09:35] 상태 변경: NORMAL → JAM
2026-04-22 11:15:47,5435,[수원광명선] 광명 구봉산터널,[11:09:35] ROI 자동설정 정상 복귀
2026-04-22 11:15:47,5435,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: JAM → CONGESTION
2026-04-22 11:15:47,5435,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: CONGESTION → NORMAL
2026-04-22 11:15:47,5435,[수원광명선] 광명 구봉산터널,[11:09:41] 차선 bootstrap 완료
2026-04-22 11:15:47,5435,[수원광명선] 광명 구봉산터널,[11:09:42] 상태 변경: NORMAL → CONGESTION
2026-04-22 11:15:47,5435,[수원광명선] 광명 구봉산터널,[11:10:43] 상태 변경: CONGESTION → JAM
2026-04-22 11:15:47,5435,[수원광명선] 광명 구봉산터널,[11:10:48] 상태 변경: JAM → CONGESTION
2026-04-22 11:15:50,5473,[수원광명선] 광명 구봉산터널,[11:09:35] 상태 변경: NORMAL → JAM
2026-04-22 11:15:50,5473,[수원광명선] 광명 구봉산터널,[11:09:35] ROI 자동설정 정상 복귀
2026-04-22 11:15:50,5473,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: JAM → CONGESTION
2026-04-22 11:15:50,5473,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: CONGESTION → NORMAL
2026-04-22 11:15:50,5473,[수원광명선] 광명 구봉산터널,[11:09:41] 차선 bootstrap 완료
2026-04-22 11:15:50,5473,[수원광명선] 광명 구봉산터널,[11:09:42] 상태 변경: NORMAL → CONGESTION
2026-04-22 11:15:50,5473,[수원광명선] 광명 구봉산터널,[11:10:43] 상태 변경: CONGESTION → JAM
2026-04-22 11:15:50,5473,[수원광명선] 광명 구봉산터널,[11:10:48] 상태 변경: JAM → CONGESTION
2026-04-22 11:15:53,5511,[수원광명선] 광명 구봉산터널,[11:09:35] 상태 변경: NORMAL → JAM
2026-04-22 11:15:53,5511,[수원광명선] 광명 구봉산터널,[11:09:35] ROI 자동설정 정상 복귀
2026-04-22 11:15:53,5511,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: JAM → CONGESTION
2026-04-22 11:15:53,5511,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: CONGESTION → NORMAL
2026-04-22 11:15:53,5511,[수원광명선] 광명 구봉산터널,[11:09:41] 차선 bootstrap 완료
2026-04-22 11:15:53,5511,[수원광명선] 광명 구봉산터널,[11:09:42] 상태 변경: NORMAL → CONGESTION
2026-04-22 11:15:53,5511,[수원광명선] 광명 구봉산터널,[11:10:43] 상태 변경: CONGESTION → JAM
2026-04-22 11:15:53,5511,[수원광명선] 광명 구봉산터널,[11:10:48] 상태 변경: JAM → CONGESTION
2026-04-22 11:15:57,5548,[수원광명선] 광명 구봉산터널,[11:09:35] 상태 변경: NORMAL → JAM
2026-04-22 11:15:57,5548,[수원광명선] 광명 구봉산터널,[11:09:35] ROI 자동설정 정상 복귀
2026-04-22 11:15:57,5548,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: JAM → CONGESTION
2026-04-22 11:15:57,5548,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: CONGESTION → NORMAL
2026-04-22 11:15:57,5548,[수원광명선] 광명 구봉산터널,[11:09:41] 차선 bootstrap 완료
2026-04-22 11:15:57,5548,[수원광명선] 광명 구봉산터널,[11:09:42] 상태 변경: NORMAL → CONGESTION
2026-04-22 11:15:57,5548,[수원광명선] 광명 구봉산터널,[11:10:43] 상태 변경: CONGESTION → JAM
2026-04-22 11:15:57,5548,[수원광명선] 광명 구봉산터널,[11:10:48] 상태 변경: JAM → CONGESTION
2026-04-22 11:16:00,5580,[수원광명선] 광명 구봉산터널,[11:09:35] 상태 변경: NORMAL → JAM
2026-04-22 11:16:00,5580,[수원광명선] 광명 구봉산터널,[11:09:35] ROI 자동설정 정상 복귀
2026-04-22 11:16:00,5580,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: JAM → CONGESTION
2026-04-22 11:16:00,5580,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: CONGESTION → NORMAL
2026-04-22 11:16:00,5580,[수원광명선] 광명 구봉산터널,[11:09:41] 차선 bootstrap 완료
2026-04-22 11:16:00,5580,[수원광명선] 광명 구봉산터널,[11:09:42] 상태 변경: NORMAL → CONGESTION
2026-04-22 11:16:00,5580,[수원광명선] 광명 구봉산터널,[11:10:43] 상태 변경: CONGESTION → JAM
2026-04-22 11:16:00,5580,[수원광명선] 광명 구봉산터널,[11:10:48] 상태 변경: JAM → CONGESTION
2026-04-22 11:16:03,5613,[수원광명선] 광명 구봉산터널,[11:09:35] 상태 변경: NORMAL → JAM
2026-04-22 11:16:03,5613,[수원광명선] 광명 구봉산터널,[11:09:35] ROI 자동설정 정상 복귀
2026-04-22 11:16:03,5613,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: JAM → CONGESTION
2026-04-22 11:16:03,5613,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: CONGESTION → NORMAL
2026-04-22 11:16:03,5613,[수원광명선] 광명 구봉산터널,[11:09:41] 차선 bootstrap 완료
2026-04-22 11:16:03,5613,[수원광명선] 광명 구봉산터널,[11:09:42] 상태 변경: NORMAL → CONGESTION
2026-04-22 11:16:03,5613,[수원광명선] 광명 구봉산터널,[11:10:43] 상태 변경: CONGESTION → JAM
2026-04-22 11:16:03,5613,[수원광명선] 광명 구봉산터널,[11:10:48] 상태 변경: JAM → CONGESTION
2026-04-22 11:16:06,5651,[수원광명선] 광명 구봉산터널,[11:09:35] 상태 변경: NORMAL → JAM
2026-04-22 11:16:06,5651,[수원광명선] 광명 구봉산터널,[11:09:35] ROI 자동설정 정상 복귀
2026-04-22 11:16:06,5651,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: JAM → CONGESTION
2026-04-22 11:16:06,5651,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: CONGESTION → NORMAL
2026-04-22 11:16:06,5651,[수원광명선] 광명 구봉산터널,[11:09:41] 차선 bootstrap 완료
2026-04-22 11:16:06,5651,[수원광명선] 광명 구봉산터널,[11:09:42] 상태 변경: NORMAL → CONGESTION
2026-04-22 11:16:06,5651,[수원광명선] 광명 구봉산터널,[11:10:43] 상태 변경: CONGESTION → JAM
2026-04-22 11:16:06,5651,[수원광명선] 광명 구봉산터널,[11:10:48] 상태 변경: JAM → CONGESTION
2026-04-22 11:16:06,5651,[수원광명선] 광명 구봉산터널,[11:16:07] 상태 변경: CONGESTION → JAM
2026-04-22 11:16:09,5695,[수원광명선] 광명 구봉산터널,[11:09:35] 상태 변경: NORMAL → JAM
2026-04-22 11:16:09,5695,[수원광명선] 광명 구봉산터널,[11:09:35] ROI 자동설정 정상 복귀
2026-04-22 11:16:09,5695,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: JAM → CONGESTION
2026-04-22 11:16:09,5695,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: CONGESTION → NORMAL
2026-04-22 11:16:09,5695,[수원광명선] 광명 구봉산터널,[11:09:41] 차선 bootstrap 완료
2026-04-22 11:16:09,5695,[수원광명선] 광명 구봉산터널,[11:09:42] 상태 변경: NORMAL → CONGESTION
2026-04-22 11:16:09,5695,[수원광명선] 광명 구봉산터널,[11:10:43] 상태 변경: CONGESTION → JAM
2026-04-22 11:16:09,5695,[수원광명선] 광명 구봉산터널,[11:10:48] 상태 변경: JAM → CONGESTION
2026-04-22 11:16:09,5695,[수원광명선] 광명 구봉산터널,[11:16:07] 상태 변경: CONGESTION → JAM
2026-04-22 11:16:13,5732,[수원광명선] 광명 구봉산터널,[11:09:35] 상태 변경: NORMAL → JAM
2026-04-22 11:16:13,5732,[수원광명선] 광명 구봉산터널,[11:09:35] ROI 자동설정 정상 복귀
2026-04-22 11:16:13,5732,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: JAM → CONGESTION
2026-04-22 11:16:13,5732,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: CONGESTION → NORMAL
2026-04-22 11:16:13,5732,[수원광명선] 광명 구봉산터널,[11:09:41] 차선 bootstrap 완료
2026-04-22 11:16:13,5732,[수원광명선] 광명 구봉산터널,[11:09:42] 상태 변경: NORMAL → CONGESTION
2026-04-22 11:16:13,5732,[수원광명선] 광명 구봉산터널,[11:10:43] 상태 변경: CONGESTION → JAM
2026-04-22 11:16:13,5732,[수원광명선] 광명 구봉산터널,[11:10:48] 상태 변경: JAM → CONGESTION
2026-04-22 11:16:13,5732,[수원광명선] 광명 구봉산터널,[11:16:07] 상태 변경: CONGESTION → JAM
2026-04-22 11:16:16,5771,[수원광명선] 광명 구봉산터널,[11:09:35] 상태 변경: NORMAL → JAM
2026-04-22 11:16:16,5771,[수원광명선] 광명 구봉산터널,[11:09:35] ROI 자동설정 정상 복귀
2026-04-22 11:16:16,5771,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: JAM → CONGESTION
2026-04-22 11:16:16,5771,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: CONGESTION → NORMAL
2026-04-22 11:16:16,5771,[수원광명선] 광명 구봉산터널,[11:09:41] 차선 bootstrap 완료
2026-04-22 11:16:16,5771,[수원광명선] 광명 구봉산터널,[11:09:42] 상태 변경: NORMAL → CONGESTION
2026-04-22 11:16:16,5771,[수원광명선] 광명 구봉산터널,[11:10:43] 상태 변경: CONGESTION → JAM
2026-04-22 11:16:16,5771,[수원광명선] 광명 구봉산터널,[11:10:48] 상태 변경: JAM → CONGESTION
2026-04-22 11:16:16,5771,[수원광명선] 광명 구봉산터널,[11:16:07] 상태 변경: CONGESTION → JAM
2026-04-22 11:16:19,5809,[수원광명선] 광명 구봉산터널,[11:09:35] 상태 변경: NORMAL → JAM
2026-04-22 11:16:19,5809,[수원광명선] 광명 구봉산터널,[11:09:35] ROI 자동설정 정상 복귀
2026-04-22 11:16:19,5809,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: JAM → CONGESTION
2026-04-22 11:16:19,5809,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: CONGESTION → NORMAL
2026-04-22 11:16:19,5809,[수원광명선] 광명 구봉산터널,[11:09:41] 차선 bootstrap 완료
2026-04-22 11:16:19,5809,[수원광명선] 광명 구봉산터널,[11:09:42] 상태 변경: NORMAL → CONGESTION
2026-04-22 11:16:19,5809,[수원광명선] 광명 구봉산터널,[11:10:43] 상태 변경: CONGESTION → JAM
2026-04-22 11:16:19,5809,[수원광명선] 광명 구봉산터널,[11:10:48] 상태 변경: JAM → CONGESTION
2026-04-22 11:16:19,5809,[수원광명선] 광명 구봉산터널,[11:16:07] 상태 변경: CONGESTION → JAM
2026-04-22 11:16:22,5846,[수원광명선] 광명 구봉산터널,[11:09:35] 상태 변경: NORMAL → JAM
2026-04-22 11:16:22,5846,[수원광명선] 광명 구봉산터널,[11:09:35] ROI 자동설정 정상 복귀
2026-04-22 11:16:22,5846,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: JAM → CONGESTION
2026-04-22 11:16:22,5846,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: CONGESTION → NORMAL
2026-04-22 11:16:22,5846,[수원광명선] 광명 구봉산터널,[11:09:41] 차선 bootstrap 완료
2026-04-22 11:16:22,5846,[수원광명선] 광명 구봉산터널,[11:09:42] 상태 변경: NORMAL → CONGESTION
2026-04-22 11:16:22,5846,[수원광명선] 광명 구봉산터널,[11:10:43] 상태 변경: CONGESTION → JAM
2026-04-22 11:16:22,5846,[수원광명선] 광명 구봉산터널,[11:10:48] 상태 변경: JAM → CONGESTION
2026-04-22 11:16:22,5846,[수원광명선] 광명 구봉산터널,[11:16:07] 상태 변경: CONGESTION → JAM
2026-04-22 11:16:22,5846,[수원광명선] 광명 구봉산터널,[11:16:23] 상태 변경: JAM → CONGESTION
2026-04-22 11:16:25,5885,[수원광명선] 광명 구봉산터널,[11:09:35] 상태 변경: NORMAL → JAM
2026-04-22 11:16:25,5885,[수원광명선] 광명 구봉산터널,[11:09:35] ROI 자동설정 정상 복귀
2026-04-22 11:16:25,5885,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: JAM → CONGESTION
2026-04-22 11:16:25,5885,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: CONGESTION → NORMAL
2026-04-22 11:16:25,5885,[수원광명선] 광명 구봉산터널,[11:09:41] 차선 bootstrap 완료
2026-04-22 11:16:25,5885,[수원광명선] 광명 구봉산터널,[11:09:42] 상태 변경: NORMAL → CONGESTION
2026-04-22 11:16:25,5885,[수원광명선] 광명 구봉산터널,[11:10:43] 상태 변경: CONGESTION → JAM
2026-04-22 11:16:25,5885,[수원광명선] 광명 구봉산터널,[11:10:48] 상태 변경: JAM → CONGESTION
2026-04-22 11:16:25,5885,[수원광명선] 광명 구봉산터널,[11:16:07] 상태 변경: CONGESTION → JAM
2026-04-22 11:16:25,5885,[수원광명선] 광명 구봉산터널,[11:16:23] 상태 변경: JAM → CONGESTION
2026-04-22 11:16:28,5897,[수원광명선] 광명 구봉산터널,[11:09:35] 상태 변경: NORMAL → JAM
2026-04-22 11:16:28,5897,[수원광명선] 광명 구봉산터널,[11:09:35] ROI 자동설정 정상 복귀
2026-04-22 11:16:28,5897,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: JAM → CONGESTION
2026-04-22 11:16:28,5897,[수원광명선] 광명 구봉산터널,[11:09:36] 상태 변경: CONGESTION → NORMAL
2026-04-22 11:16:28,5897,[수원광명선] 광명 구봉산터널,[11:09:41] 차선 bootstrap 완료
2026-04-22 11:16:28,5897,[수원광명선] 광명 구봉산터널,[11:09:42] 상태 변경: NORMAL → CONGESTION
2026-04-22 11:16:28,5897,[수원광명선] 광명 구봉산터널,[11:10:43] 상태 변경: CONGESTION → JAM
2026-04-22 11:16:28,5897,[수원광명선] 광명 구봉산터널,[11:10:48] 상태 변경: JAM → CONGESTION
2026-04-22 11:16:28,5897,[수원광명선] 광명 구봉산터널,[11:16:07] 상태 변경: CONGESTION → JAM
2026-04-22 11:16:28,5897,[수원광명선] 광명 구봉산터널,[11:16:23] 상태 변경: JAM → CONGESTION
2026-04-22 11:16:32,27,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] ROI 자동설정 정상 복귀
2026-04-22 11:16:32,27,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] 상태 변경: NORMAL → JAM
2026-04-22 11:16:35,72,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] ROI 자동설정 정상 복귀
2026-04-22 11:16:35,72,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] 상태 변경: NORMAL → JAM
2026-04-22 11:16:38,105,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] ROI 자동설정 정상 복귀
2026-04-22 11:16:38,105,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] 상태 변경: NORMAL → JAM
2026-04-22 11:16:38,105,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:40] 차선 bootstrap 완료
2026-04-22 11:16:41,143,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] ROI 자동설정 정상 복귀
2026-04-22 11:16:41,143,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] 상태 변경: NORMAL → JAM
2026-04-22 11:16:41,143,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:40] 차선 bootstrap 완료
2026-04-22 11:16:44,181,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] ROI 자동설정 정상 복귀
2026-04-22 11:16:44,181,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] 상태 변경: NORMAL → JAM
2026-04-22 11:16:44,181,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:40] 차선 bootstrap 완료
2026-04-22 11:16:47,220,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] ROI 자동설정 정상 복귀
2026-04-22 11:16:47,220,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] 상태 변경: NORMAL → JAM
2026-04-22 11:16:47,220,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:40] 차선 bootstrap 완료
2026-04-22 11:16:51,255,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] ROI 자동설정 정상 복귀
2026-04-22 11:16:51,255,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] 상태 변경: NORMAL → JAM
2026-04-22 11:16:51,255,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:40] 차선 bootstrap 완료
2026-04-22 11:16:54,290,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] ROI 자동설정 정상 복귀
2026-04-22 11:16:54,290,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] 상태 변경: NORMAL → JAM
2026-04-22 11:16:54,290,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:40] 차선 bootstrap 완료
2026-04-22 11:16:57,325,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] ROI 자동설정 정상 복귀
2026-04-22 11:16:57,325,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] 상태 변경: NORMAL → JAM
2026-04-22 11:16:57,325,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:40] 차선 bootstrap 완료
2026-04-22 11:17:00,350,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] ROI 자동설정 정상 복귀
2026-04-22 11:17:00,350,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] 상태 변경: NORMAL → JAM
2026-04-22 11:17:00,350,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:40] 차선 bootstrap 완료
2026-04-22 11:17:03,385,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] ROI 자동설정 정상 복귀
2026-04-22 11:17:03,385,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] 상태 변경: NORMAL → JAM
2026-04-22 11:17:03,385,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:40] 차선 bootstrap 완료
2026-04-22 11:17:06,420,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] ROI 자동설정 정상 복귀
2026-04-22 11:17:06,420,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] 상태 변경: NORMAL → JAM
2026-04-22 11:17:06,420,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:40] 차선 bootstrap 완료
2026-04-22 11:17:09,454,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] ROI 자동설정 정상 복귀
2026-04-22 11:17:09,454,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] 상태 변경: NORMAL → JAM
2026-04-22 11:17:09,454,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:40] 차선 bootstrap 완료
2026-04-22 11:17:12,491,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] ROI 자동설정 정상 복귀
2026-04-22 11:17:12,491,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] 상태 변경: NORMAL → JAM
2026-04-22 11:17:12,491,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:40] 차선 bootstrap 완료
2026-04-22 11:17:15,526,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] ROI 자동설정 정상 복귀
2026-04-22 11:17:15,526,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] 상태 변경: NORMAL → JAM
2026-04-22 11:17:15,526,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:40] 차선 bootstrap 완료
2026-04-22 11:17:18,564,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] ROI 자동설정 정상 복귀
2026-04-22 11:17:18,564,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] 상태 변경: NORMAL → JAM
2026-04-22 11:17:18,564,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:40] 차선 bootstrap 완료
2026-04-22 11:17:22,605,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] ROI 자동설정 정상 복귀
2026-04-22 11:17:22,605,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] 상태 변경: NORMAL → JAM
2026-04-22 11:17:22,605,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:40] 차선 bootstrap 완료
2026-04-22 11:17:25,644,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] ROI 자동설정 정상 복귀
2026-04-22 11:17:25,644,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] 상태 변경: NORMAL → JAM
2026-04-22 11:17:25,644,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:40] 차선 bootstrap 완료
2026-04-22 11:17:29,682,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] ROI 자동설정 정상 복귀
2026-04-22 11:17:29,682,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] 상태 변경: NORMAL → JAM
2026-04-22 11:17:29,682,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:40] 차선 bootstrap 완료
2026-04-22 11:17:32,710,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] ROI 자동설정 정상 복귀
2026-04-22 11:17:32,710,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] 상태 변경: NORMAL → JAM
2026-04-22 11:17:32,710,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:40] 차선 bootstrap 완료
2026-04-22 11:17:35,748,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] ROI 자동설정 정상 복귀
2026-04-22 11:17:35,748,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] 상태 변경: NORMAL → JAM
2026-04-22 11:17:35,748,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:40] 차선 bootstrap 완료
2026-04-22 11:17:38,785,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] ROI 자동설정 정상 복귀
2026-04-22 11:17:38,785,[수도권제2순환선(봉담동탄)] 필봉산터널(동탄),[11:16:32] 상태 변경: NORMAL → JAM
